Status,1635830349000,33,8,1,25,1575420032,0.00,125.00,4.00,0,1,1,0.0
Status,1635830349000,33,9,3,5,1602562560,17.50,313.00,34.00,1,1,0,17.5
Status,1635830349000,33,10,3,4,1605374976,16.20,14.00,27.00,1,1,0,16.2
Status,1635830349000,33,11,3,14,1598062464,0.00,82.00,21.00,0,1,0,0.0
Status,1635830349000,33,12,3,6,1599750016,0.00,261.00,2.00,0,1,0,0.0
Status,1635830349000,33,13,3,18,1600312448,0.00,171.00,25.00,0,1,0,0.0
Status,1635830349000,33,14,3,15,1602000000,0.00,136.00,19.00,0,1,0,0.0
Status,1635830349000,33,15,3,20,1603124992,0.00,323.00,35.00,0,1,0,0.0
Status,1635830349000,33,16,3,19,1603687552,0.00,210.00,66.00,0,1,0,0.0
Status,1635830349000,33,17,5,16,1561097984,23.00,28.00,54.00,1,1,0,23.0
Status,1635830349000,33,18,5,12,1561097984,17.90,215.00,54.00,1,1,0,17.9
Status,1635830349000,33,19,5,11,1561097984,17.90,296.00,39.00,1,1,0,17.9
Status,1635830349000,33,20,5,9,1561097984,19.00,19.00,77.00,1,1,0,19.0
Status,1635830349000,33,21,5,6,1561097984,19.30,26.00,63.00,0,1,0,19.3
Status,1635830349000,33,22,5,1,1561097984,0.00,97.00,13.00,0,1,0,0.0
Status,1635830349000,33,23,5,2,1561097984,0.00,160.00,68.00,0,1,0,0.0
Status,1635830349000,33,24,5,3,1561097984,0.00,115.00,47.00,0,1,0,0.0
Status,1635830349000,33,25,5,5,1561097984,0.00,229.00,59.00,0,1,0,0.0
Status,1635830349000,33,26,5,7,1561097984,0.00,149.00,7.00,0,1,0,0.0
Status,1635830349000,33,27,5,8,1561097984,0.00,104.00,50.00,0,1,0,0.0
Status,1635830349000,33,28,5,10,1561097984,0.00,161.00,10.00,0,1,0,0.0
Status,1635830349000,33,29,5,13,1561097984,0.00,91.00,61.00,0,1,0,0.0
Status,1635830349000,33,30,5,14,1561097984,0.00,281.00,14.00,0,1,0,0.0
Status,1635830349000,33,31,5,21,1561097984,0.00,7.00,42.00,0,1,0,0.0
Status,1635830349000,33,32,5,22,1561097984,0.00,57.00,14.00,0,1,0,0.0
OrientationDeg,1635830349470,3535221702145,283,-5,-47
Fix,GPS,18.6581331,78.1161814,248.331421,0.000000,29.152401,0.000000,1635830350000,3.4470277,0.0,3534742625838
OrientationDeg,1635830349486,3535237702145,283,-5,-47
